session_id,session_date,channel_grouping,source,medium,campaign,landing_page,device_category,pageviews,sessions,bounce,time_on_site_secs,converted,order_value_gbp,user_id,country,new_vs_returning
sess_866418,,PAID_SEARCH,meta,organic,NULL,NULL,Desktop,12,1,0,533,0,,usr_21592,UK,NEW
sess_427679,,PAID_SEARCH,Google,CPC,UGC_Serum_Test,/collections/serums,Desktop,1,1,1,,0,,usr_72018,United Kingdom,new
sess_754643,01-14-2024,direct,google,email,NULL,/landing/summer-sale,tablet,5,1,0,516,0,,usr_79125,Ireland,Returning
sess_961639,19/03/2024,email,bing,referral,,/landing/summer-sale,Desktop,14,1,0,527,0,,usr_40626,Australia,Returning
sess_555851,2024/01/07,,pinterest,referral,DPA_AllProducts_Q4,/products/glow-cream,MOBILE,5,1,0,836,0,,usr_98065,United States,
sess_288656,09/06/2024,direct,,organic,brand_kw_exact,NULL,desktop,9,1,0,30,1,27.97,usr_94922,GB,
sess_408877,08-27-2024,direct,meta,cpc,,/products/glow-cream,Desktop,11,1,0,97,0,,usr_36302,GB,New
sess_906048,2024/08/08,direct,google,email,Awareness_Serum_Jan24,/collections/eye-care,tablet,4,1,0,648,0,,usr_77552,AUS,returning
sess_918871,2024/02/05,paid social,bing,referral,Brand_KW_Exact ,/collections/eye-care,mob,9,1,0,,0,,usr_94907,,returning
sess_413388,22/12/2024,organic_search,,none,Shopping_Serums,/landing/summer-sale,,,1,0,129,0,,,United Kingdom,Returning
sess_799731,24/09/2024,PAID_SEARCH,Google,cpc,Brand_KW_Exact ,/products/hyaluronic-acid,Desktop,8,1,0,714,0,,,UK,NEW
sess_331287,2024/02/02,paid social,email,email,LookAlike_SPF_Apr24,collections/serums,mob,13,1,0,227,0,,,Australia,New
sess_184643,01-04-2024,Organic_Search,Google,social,DPA_AllProducts_Q4,/products/spf50-drops,tablet,1,1,1,,0,,usr_75521,UK,new
sess_104792,2024/10/12,paid social,unknown,referral,LookAlike_SPF_Apr24,/collections/eye-care,,4,1,0,216,0,,usr_17081,US,new
sess_944264,20/08/2024,organic_search,meta,social,Shopping_Moisturisers,/products/spf50-drops,mob,1,1,1,,0,,usr_41079,United States,Returning
sess_713513,05-Sep-2024,paid_social,tiktok,social,DPA_AllProducts_Q4,/products/hyaluronic-acid,mobile,1,1,1,,0,,usr_64817,Ireland,new
sess_927899,22/11/2024,EMAIL,Google,none,Conversion_NightCream_Q3,/products/spf50-drops,tablet,10,1,0,194,0,,,AUS,
sess_656921,2024-07-20,Organic_Search,tiktok,social,,/collections/eye-care,,8,1,0,849,0,,usr_69616,GB,returning
sess_488414,,Organic_Search,,social,Prospecting_Glow_Mar24,/collections/spf,mobile,8,1,0,740,1,109.13,usr_70994,Ireland,
sess_170260,2024/10/14,email,email,referral,Competitor_KW_BMM,/products/vitamin-c-serum,,12,1,0,812,0,,usr_79717,,returning
sess_938759,10-Dec-2024,paid_social,meta,referral,Awareness_Serum_Jan24 ,NULL,mobile,12,1,0,848,0,,usr_27305,Australia,
sess_298244,02-02-2024,Organic_Search,unknown,CPC,Generic_Skincare_Broad,NULL,,1,1,1,,0,,usr_32509,United States,new
sess_149617,16/03/2024,,tiktok,cpc,Shopping_Moisturisers,/products/glow-cream,Mobile,6,1,0,311,0,,,AUS,Returning
sess_227391,2024/01/13,paid social,(direct),referral,,/products/retinol-night-cream,,7,1,0,531,0,,,,New
sess_981723,04-22-2024,,META,organic,Brand_KW_Exact,/collections/spf,mobile,8,1,0,385,0,,usr_66051,,new
sess_567220,14-Oct-2024,Organic_Search,,email,DSA_AllProducts,/landing/new-in,desktop,2,1,0,240,0,,usr_10867,US,NEW
sess_695503,2024/03/11,direct,Google,cpc,UGC_Serum_Test,NULL,desktop,4,1,0,210,0,,usr_74472,,new
sess_169966,2024-11-02,referral,,referral,Retargeting_Cart_Feb24,/landing/summer-sale,tablet,12,1,0,390,0,,usr_93394,Ireland,new
sess_180558,09-20-2024,,(direct),CPC,Shopping_Moisturisers,,Desktop,4,1,0,804,0,,,GB,Returning
sess_685792,10-Nov-2024,PAID_SEARCH,meta,cpc,UGC_Serum_Test,/products/hyaluronic-acid,mob,12,1,0,871,0,,usr_25544,GB,new
sess_236543,2024-02-10,,google,,UGC_Serum_Test,collections/serums,desktop,7,1,0,727,1,67.39,,US,new
sess_996677,13/09/2024,direct,,organic,RLSA_CartAbandoners,/landing/summer-sale,tablet,13,1,0,766,1,101.6,usr_38085,Australia,new
sess_215674,2024-09-23,Organic_Search,,(none),Competitor_KW_BMM,NULL,desktop,3,1,0,527,0,,usr_58161,AUS,returning
sess_790537,12/12/2024,paid_search,email,none,Competitor_KW_BMM,/products/glow-cream,Desktop,2,1,0,142,0,,usr_56674,Australia,NEW
sess_905305,2024-08-20,paid_search,google,none,,/products/retinol-night-cream,desktop,2,1,0,145,0,,usr_71082,AUS,new
sess_948802,10-03-2024,Organic_Search,,,,/,MOBILE,9,1,0,38,0,,usr_24336,AUS,
sess_592640,08-31-2024,direct,google,email,NULL,,mob,9,1,0,894,0,,usr_63992,United States,
sess_189067,18-Dec-2024,EMAIL,pinterest,(none),,/products/spf50-drops,desktop,2,1,0,332,0,,usr_54035,Ireland,new
sess_557169,2024-04-13,direct,pinterest,organic,Shopping_Moisturisers,/collections/spf,,8,1,0,670,0,,usr_49563,US,NEW
sess_534439,2024/07/24,paid_social,email,(none),Brand_KW_Exact ,/products/retinol-night-cream,MOBILE,5,1,0,659,0,,usr_36299,GB,
sess_414861,08-10-2024,,unknown,none,Awareness_Serum_Jan24 ,/collections/moisturisers,Desktop,7,1,0,346,0,,usr_94793,United States,
sess_928028,,paid_search,(direct),none,Generic_Skincare_Broad,/products/vitamin-c-serum,tablet,11,1,0,583,0,,usr_25812,,New
sess_228216,09/06/2024,paid_search,(direct),referral,Retargeting_Cart_Feb24,/collections/spf,desktop,6,1,0,872,0,,usr_46403,GB,
sess_423141,11/01/2024,direct,(direct),CPC,Generic_Skincare_Broad,NULL,,11,1,0,,0,,usr_43493,United States,Returning
sess_762021,11-Jun-2024,Organic_Search,bing,organic,,/products/vitamin-c-serum,mob,15,1,0,851,1,106.38,,Australia,new
sess_186226,26-Feb-2024,referral,tiktok,CPC,BRAND_Awareness_Q2,/collections/spf,MOBILE,3,1,0,275,0,,usr_13010,United States,returning
sess_835325,2024-03-27,referral,,,Generic_Skincare_Broad,/landing/summer-sale,Mobile,1,1,1,,0,,usr_47743,Australia,Returning
sess_964119,24/05/2024,EMAIL,email,(none),DSA_AllProducts,/collections/spf,MOBILE,12,1,0,713,0,,usr_88275,UK,New
sess_346249,2024-08-29,organic_search,,none,Awareness_Serum_Jan24 ,/landing/new-in,tablet,15,1,0,382,0,,,Ireland,returning
sess_222517,06-09-2024,referral,(direct),referral,,/landing/new-in,tablet,1,1,1,,0,,usr_29826,AUS,Returning
sess_292037,19-Jan-2024,referral,META,(none),NULL,/products/vitamin-c-serum,Mobile,8,1,0,286,0,,usr_76681,United States,New
sess_698514,2024-04-02,Organic_Search,meta,,Generic_Skincare_Broad,/collections/eye-care,Desktop,,1,0,98,0,,usr_15747,AUS,
sess_935750,2024/10/18,EMAIL,pinterest,social,Brand_KW_Exact,NULL,MOBILE,3,1,0,236,0,,usr_95729,US,returning
sess_425164,16-Dec-2024,PAID_SEARCH,,none,brand_kw_exact,/collections/eye-care,mobile,10,1,0,154,0,,usr_94883,GB,NEW
sess_650164,02-12-2024,email,(direct),,Retargeting_Cart_Feb24,/landing/new-in,desktop,5,1,0,499,0,,usr_56590,UK,New
sess_793715,2024/08/24,PAID_SEARCH,Google,referral,retargeting_cart_feb24,/products/vitamin-c-serum,Desktop,3,1,0,825,0,,usr_10766,United Kingdom,returning
sess_524769,02-Dec-2024,direct,,organic,,,,12,1,0,636,0,,usr_92058,,new
sess_255362,2024-08-30,PAID_SEARCH,email,none,Awareness_Serum_Jan24,NULL,MOBILE,7,1,0,42,0,,usr_82653,United Kingdom,returning
sess_859813,,EMAIL,meta,none,LookAlike_SPF_Apr24,/collections/eye-care,,15,1,0,714,0,,usr_55068,,
sess_731347,12-02-2024,PAID_SEARCH,tiktok,referral,Prospecting_Glow_Mar24,/products/hyaluronic-acid,tablet,8,1,0,154,0,,usr_74713,United States,New
sess_373477,2024-07-01,EMAIL,META,referral,NULL,collections/serums,Desktop,11,1,0,182,0,,usr_89205,United Kingdom,returning
sess_982478,2024-02-26,paid_social,email,email,,/landing/new-in,desktop,2,1,0,820,0,,usr_26119,AUS,New
sess_948450,30/08/2024,paid_social,META,social,Competitor_KW_BMM,/products/spf50-drops,mob,6,1,0,313,0,,usr_77809,UK,returning
sess_272306,10/08/2024,EMAIL,unknown,,Competitor_KW_BMM,/collections/eye-care,Desktop,1,1,1,,0,,usr_46671,GB,returning
sess_670871,15/11/2024,direct,META,email,Shopping_Serums,/products/vitamin-c-serum,Desktop,13,1,0,653,0,,usr_13655,,Returning
sess_418706,2024-08-04,PAID_SEARCH,google,social,Shopping_Moisturisers,,Mobile,9,1,0,133,0,,usr_85073,Australia,Returning
sess_641538,2024-10-25,organic_search,tiktok,(none),Generic_Skincare_Broad,/products/retinol-night-cream,MOBILE,4,1,0,862,0,,usr_67682,AUS,returning
sess_251357,15/09/2024,PAID_SEARCH,tiktok,CPC,LookAlike_SPF_Apr24,/products/spf50-drops,mob,3,1,0,516,0,,usr_58688,Ireland,
sess_249809,13-Mar-2024,organic_search,bing,cpc,Shopping_Moisturisers,/landing/summer-sale,MOBILE,13,1,0,623,0,,usr_28156,AUS,
sess_863220,2024-06-15,,(direct),email,Shopping_Moisturisers,collections/serums,desktop,2,1,0,839,0,,usr_81019,United Kingdom,NEW
sess_598949,14/09/2024,EMAIL,META,none,DSA_AllProducts,/collections/serums,tablet,15,1,0,39,0,,,UK,new
sess_367968,02-15-2024,Organic_Search,tiktok,CPC,,/collections/moisturisers,Mobile,3,1,0,334,1,116.03,usr_70925,UK,returning
sess_119527,17-May-2024,PAID_SEARCH,unknown,email,retargeting_cart_feb24,/landing/new-in,,9,1,0,620,0,,usr_91360,,returning
sess_363076,2024/12/14,EMAIL,meta,organic,NULL,/products/glow-cream,Mobile,7,1,0,379,0,,usr_99404,US,
sess_357874,2024-12-05,EMAIL,google,none,,collections/serums,desktop,6,1,0,369,0,,usr_14056,AUS,new
,03/11/2024,,google,CPC,brand_kw_exact,collections/serums,Mobile,6,1,0,416,0,,usr_74597,,
sess_390819,18/10/2024,paid_search,meta,social,NULL,/collections/moisturisers,mobile,9,1,0,525,0,,usr_43150,,returning
sess_781605,01-27-2024,paid social,email,none,,/collections/moisturisers,mobile,14,1,0,350,0,,usr_19757,United States,new
sess_755669,02-19-2024,direct,Google,CPC,,/collections/moisturisers,,1,1,1,,0,,usr_21211,United Kingdom,
sess_233730,2024/02/01,organic_search,pinterest,none,brand_kw_exact,,MOBILE,15,1,0,841,0,,usr_23274,United Kingdom,new
sess_213253,22/02/2024,EMAIL,META,none,brand_kw_exact,/collections/moisturisers,mobile,1,1,1,,0,,usr_95420,US,NEW
sess_254569,2024/08/28,paid social,pinterest,social,BRAND_Awareness_Q2,/collections/spf,,5,1,0,637,1,77.82,usr_53995,Australia,New
sess_927527,22-Jan-2024,referral,pinterest,email,Awareness_Serum_Jan24,/products/vitamin-c-serum,desktop,8,1,0,244,0,,,United Kingdom,new
sess_374725,,,unknown,organic,BRAND_Awareness_Q2,/collections/moisturisers,mob,6,1,0,887,1,103.97,,GB,Returning
sess_828082,2024/07/10,direct,bing,referral,RLSA_CartAbandoners,,desktop,6,1,0,633,0,,usr_31945,,NEW
sess_437456,2024/12/30,,email,(none),Brand_KW_Exact,/products/spf50-drops,tablet,6,1,0,558,0,,usr_27606,US,new
sess_143141,08-26-2024,,Google,organic,Prospecting_Glow_Mar24,/landing/new-in,desktop,9,1,0,656,0,,usr_19351,,Returning
sess_362168,2024/06/03,,(direct),CPC,Brand_KW_Exact,NULL,mobile,12,1,0,855,0,,usr_29566,United States,
sess_345076,21/09/2024,Organic_Search,pinterest,(none),Awareness_Serum_Jan24,/products/retinol-night-cream,Desktop,,1,0,824,0,,usr_96356,Ireland,returning
sess_522962,12-19-2024,EMAIL,,none,BRAND_Awareness_Q2,/products/vitamin-c-serum,Mobile,9,1,0,326,0,,usr_93755,UK,
sess_133616,18/12/2024,email,META,cpc,Awareness_Serum_Jan24,NULL,MOBILE,10,1,0,,0,,usr_72685,Australia,Returning
sess_315667,2024/06/07,,,email,Brand_KW_Exact,/collections/moisturisers,,7,1,0,857,0,,usr_47737,AUS,
sess_510087,09-Nov-2024,,,cpc,retargeting_cart_feb24,/collections/eye-care,desktop,14,1,0,849,0,,usr_74682,,new
sess_210335,2024-09-15,,Google,none,,/products/glow-cream,tablet,13,1,0,818,0,,,United States,returning
sess_960279,22-May-2024,paid_social,google,email,retargeting_cart_feb24,/collections/serums,Mobile,14,1,0,-185,0,,usr_78534,UK,new
sess_727263,01-03-2024,email,google,cpc,BRAND_Awareness_Q2,/products/vitamin-c-serum,desktop,1,1,1,,0,,,,new
sess_757233,04-07-2024,,unknown,none,Conversion_NightCream_Q3,NULL,mob,10,1,0,232,0,,usr_88494,UK,NEW
sess_199346,11-03-2024,,,(none),Brand_KW_Exact ,/landing/new-in,mobile,6,1,0,666,0,,usr_50481,Australia,NEW
sess_244237,10-Jul-2024,referral,bing,cpc,Competitor_KW_BMM,/products/glow-cream,Mobile,8,1,0,323,0,,,United States,
sess_737600,14/07/2024,email,tiktok,social,Prospecting_Glow_Mar24,/landing/summer-sale,Mobile,9,1,0,349,1,68.15,usr_93309,AUS,new
sess_275915,2024-08-29,Organic_Search,meta,referral,Awareness_Serum_Jan24 ,/products/hyaluronic-acid,,8,1,0,452,0,,,GB,Returning
sess_298837,03-Jan-2024,Organic_Search,bing,referral,Shopping_Moisturisers,,desktop,1,1,1,,0,,usr_67186,Ireland,returning
sess_486065,22/12/2024,,bing,cpc,Brand_KW_Exact ,/products/retinol-night-cream,tablet,1,1,1,,0,,,UK,returning
sess_714633,2024/02/11,,,none,NULL,/products/vitamin-c-serum,mob,9,1,0,213,0,,usr_62162,United Kingdom,
sess_173234,22/12/2024,email,META,(none),BRAND_Awareness_Q2,/collections/serums,Mobile,7,1,0,557,0,,usr_92160,UK,Returning
sess_189870,2024-07-12,organic_search,google,cpc,RLSA_CartAbandoners,/products/spf50-drops,Desktop,2,1,0,303,0,,usr_66289,Ireland,Returning
sess_797385,23-Jul-2024,,meta,referral,,/collections/spf,,-7,1,0,645,0,,usr_93633,,new
sess_946785,15-Jun-2024,,meta,referral,,/landing/new-in,mobile,11,1,0,474,0,,usr_98219,AUS,returning
sess_605590,2024-12-05,paid_social,bing,referral,DPA_AllProducts_Q4,,tablet,9,1,0,266,0,,usr_53620,UK,returning
sess_879058,07-14-2024,paid_search,bing,social,LookAlike_SPF_Apr24,/products/hyaluronic-acid,MOBILE,,1,0,677,0,,usr_18111,United States,returning
sess_482755,,PAID_SEARCH,(direct),(none),Awareness_Serum_Jan24 ,/products/hyaluronic-acid,mobile,15,1,0,835,0,,usr_26182,AUS,Returning
sess_838344,11/07/2024,email,google,email,NULL,NULL,tablet,1,1,1,,0,,usr_98853,Ireland,returning
sess_862057,2024/05/24,organic_search,(direct),email,Generic_Skincare_Broad,/products/glow-cream,Mobile,5,1,0,733,0,,usr_11197,UK,Returning
sess_547858,2024/12/13,,pinterest,none,LookAlike_SPF_Apr24,/landing/summer-sale,tablet,14,1,0,192,0,,usr_97914,AUS,
sess_763049,2024/11/30,,,(none),NULL,/products/retinol-night-cream,,8,1,0,,0,,,UK,NEW
sess_952353,2024/12/24,PAID_SEARCH,,organic,BRAND_Awareness_Q2,,,1,1,1,,0,,,United States,New
sess_992810,2024-01-18,email,META,referral,Generic_Skincare_Broad,/landing/summer-sale,mob,2,1,0,147,0,,usr_96850,United States,Returning
sess_973073,2024/04/20,direct,unknown,none,DPA_AllProducts_Q4,/,Mobile,3,1,0,636,0,,usr_94616,Ireland,
sess_734330,2024-03-24,direct,meta,none,Brand_KW_Exact ,,Desktop,7,1,0,861,0,,usr_22838,United States,New
sess_229502,2024/03/30,direct,,cpc,,/collections/spf,MOBILE,-9,1,0,765,0,,usr_77314,GB,NEW
sess_155432,11-23-2024,PAID_SEARCH,(direct),,Conversion_NightCream_Q3,NULL,Desktop,6,1,0,744,0,,,United States,Returning
sess_188693,26/05/2024,PAID_SEARCH,unknown,,,/collections/moisturisers,mobile,9,1,0,-524,0,,usr_42011,,New
sess_276718,11-Dec-2024,PAID_SEARCH,bing,CPC,Conversion_NightCream_Q3,NULL,desktop,15,1,0,802,1,,usr_92729,United States,
sess_137150,08-25-2024,paid_social,google,(none),RLSA_CartAbandoners,/products/hyaluronic-acid,,15,1,0,652,1,64.96,usr_57775,GB,new
sess_559876,02/12/2024,paid_search,google,none,Retargeting_Cart_Feb24,/collections/moisturisers,Desktop,14,1,0,469,0,,usr_99356,Ireland,returning
sess_877931,,,unknown,none,,/landing/summer-sale,,3,1,0,132,0,,usr_77009,US,new
sess_359369,07/12/2024,email,,email,Awareness_Serum_Jan24 ,/products/glow-cream,tablet,14,1,0,459,0,,usr_16678,,
sess_332548,21-Jun-2024,email,google,cpc,NULL,/products/glow-cream,desktop,7,1,0,510,1,29.23,,,Returning
sess_877301,2024-07-04,paid_search,,social,Generic_Skincare_Broad,/products/vitamin-c-serum,mob,12,1,0,817,0,,usr_79934,United Kingdom,returning
sess_364792,2024/10/13,organic_search,(direct),email,Shopping_Moisturisers,/,MOBILE,6,1,0,394,0,,usr_19828,,returning
sess_384682,15-Apr-2024,paid social,META,social,DPA_AllProducts_Q4,/products/hyaluronic-acid,Mobile,3,1,0,23,0,,usr_46406,US,New
sess_361103,2024-04-17,paid social,tiktok,referral,Retargeting_Cart_Feb24,/collections/serums,Mobile,9,1,0,,0,,usr_12049,UK,
sess_785584,2024/05/11,,pinterest,social,Competitor_KW_BMM,,,14,1,0,661,0,,usr_34754,GB,New
sess_286367,20-Jul-2024,paid_search,tiktok,cpc,Brand_KW_Exact,/products/vitamin-c-serum,mobile,11,1,0,642,0,,usr_92232,United Kingdom,New
sess_958002,06-22-2024,referral,email,referral,,/collections/serums,Desktop,14,1,0,744,0,,usr_10158,United Kingdom,returning
sess_787199,2024-05-26,email,(direct),CPC,Prospecting_Glow_Mar24,/products/retinol-night-cream,MOBILE,4,1,0,720,0,,usr_29689,US,new
sess_208970,2024-05-18,paid_social,tiktok,none,DSA_AllProducts,/products/vitamin-c-serum,Desktop,15,1,0,531,0,,usr_60465,AUS,
sess_730973,2024/11/21,PAID_SEARCH,email,none,,/,desktop,,1,0,161,0,,usr_12248,AUS,New
sess_466317,03-Jul-2024,email,email,email,,/products/spf50-drops,MOBILE,14,1,0,889,0,,usr_19669,GB,new
sess_356949,09/02/2024,PAID_SEARCH,META,referral,NULL,collections/serums,mobile,1,1,1,,0,,usr_14209,GB,New
sess_544198,14-Dec-2024,paid_social,meta,email,Brand_KW_Exact,/collections/moisturisers,desktop,15,1,0,485,0,,usr_94133,Australia,new
sess_304189,2024/05/18,paid_search,,referral,BRAND_Awareness_Q2,/collections/serums,desktop,2,1,0,126,0,,,Ireland,
sess_473973,2024-05-24,referral,META,,Brand_KW_Exact,NULL,Desktop,7,1,0,532,0,,,United States,
sess_906172,23/03/2024,referral,,,,/products/spf50-drops,desktop,9,1,0,548,0,,usr_22767,GB,new
sess_936116,02-14-2024,paid_search,Google,(none),,/collections/eye-care,desktop,8,1,0,116,0,,usr_47568,GB,NEW
sess_428881,2024-07-10,email,,organic,retargeting_cart_feb24,NULL,MOBILE,2,1,0,718,0,,usr_71405,AUS,Returning
sess_516226,09-Aug-2024,paid_search,google,(none),BRAND_Awareness_Q2,/collections/serums,MOBILE,4,1,0,431,0,,usr_72050,United States,
sess_364315,21-Nov-2024,paid social,(direct),cpc,Competitor_KW_BMM,collections/serums,Mobile,3,1,0,105,0,,usr_31061,Australia,
sess_962994,01-06-2024,organic_search,Google,(none),LookAlike_SPF_Apr24,/collections/eye-care,mobile,9,1,0,821,0,,usr_93138,UK,
sess_540586,2024/12/22,organic_search,,referral,LookAlike_SPF_Apr24,/collections/eye-care,MOBILE,9,1,0,812,0,,usr_78572,Ireland,Returning
sess_491246,03-31-2024,EMAIL,meta,organic,Awareness_Serum_Jan24,/products/spf50-drops,desktop,9,1,0,629,0,,usr_97518,Australia,returning
sess_220063,10-Apr-2024,organic_search,email,referral,DPA_AllProducts_Q4,,MOBILE,,1,0,500,0,,,United Kingdom,new
sess_644172,2024/11/03,,google,none,Brand_KW_Exact ,/,mob,6,1,0,363,0,,usr_26558,Australia,
sess_978012,2024-10-10,EMAIL,meta,cpc,Awareness_Serum_Jan24 ,/collections/eye-care,mob,3,1,0,350,0,,usr_35405,United States,returning
sess_791281,27-Jan-2024,EMAIL,tiktok,email,DSA_AllProducts,,MOBILE,5,1,0,104,0,,usr_73768,UK,returning
sess_428817,2024-11-20,paid_search,bing,,RLSA_CartAbandoners,,mobile,15,1,0,481,1,36.23,,GB,
sess_232729,17-May-2024,Organic_Search,pinterest,referral,Generic_Skincare_Broad,/,MOBILE,5,1,0,513,0,,usr_31712,AUS,returning
sess_883369,2024-05-19,PAID_SEARCH,google,referral,UGC_Serum_Test,,mob,14,1,0,346,0,,usr_66280,Ireland,Returning
sess_490032,15/03/2024,paid social,(direct),,Shopping_Serums,/products/retinol-night-cream,desktop,13,1,0,341,1,51.54,usr_35971,AUS,new
sess_230120,2024/08/19,organic_search,(direct),,Shopping_Serums,/collections/serums,mobile,3,1,0,635,0,,usr_49452,Ireland,NEW
sess_617806,2024-11-09,referral,,cpc,Awareness_Serum_Jan24 ,/collections/spf,MOBILE,1,1,1,,0,,usr_58349,,
sess_372302,01-23-2024,paid_social,,email,Awareness_Serum_Jan24 ,,MOBILE,2,1,0,69,0,,usr_41525,AUS,new
sess_606154,25/04/2024,paid_search,Google,cpc,Generic_Skincare_Broad,/collections/moisturisers,mob,2,1,0,290,0,,usr_51072,US,
sess_629018,24-Feb-2024,email,pinterest,referral,Shopping_Moisturisers,/products/hyaluronic-acid,desktop,15,1,0,153,0,,usr_34514,AUS,returning
sess_224074,10-08-2024,referral,unknown,none,BRAND_Awareness_Q2,/products/retinol-night-cream,,2,1,0,382,0,,usr_42629,United States,New
sess_350365,03/02/2024,direct,tiktok,CPC,,,tablet,9,1,0,123,0,,usr_50019,United States,
sess_296444,06-19-2024,paid_search,google,(none),DSA_AllProducts,/landing/summer-sale,mobile,15,1,0,-486,0,,usr_78848,GB,New
sess_871947,2024-06-20,referral,bing,(none),Generic_Skincare_Broad,,MOBILE,8,1,0,522,0,,,Australia,
sess_496129,2024/11/23,paid_social,unknown,CPC,Competitor_KW_BMM,/products/glow-cream,mobile,2,1,0,300,0,,usr_26116,AUS,new
sess_108739,12/09/2024,direct,meta,cpc,BRAND_Awareness_Q2,/products/retinol-night-cream,,15,1,0,721,0,,,GB,new
sess_626378,2024/12/06,paid_search,google,CPC,Generic_Skincare_Broad,/products/spf50-drops,desktop,13,1,0,594,0,,usr_32715,Ireland,Returning
sess_309197,2024/05/08,paid_social,pinterest,,,/collections/eye-care,,3,1,0,446,0,,,,returning
